time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,race|privileged mean_pred,race|unprivileged acc,race|privileged acc,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|race|unprivileged mean_pred,VAR|race|privileged mean_pred,VAR|race|unprivileged acc,VAR|race|privileged acc,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[ERD] Error Rate Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[A_SPD] Absolute Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|race|[FR] Flip Rate,VAR|race|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|race|[DF] Differential Fairness for One Attribute,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,VAR|[DF] Differential Fairness,VAR|[DF] Differential Fairness if 0 was the positive label,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MAOD] M Average Odds Difference,id
10:48.3,1,Adult Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}""}",0.800122812,0.788018433,0.220360825,0.344410876,0.066625729,0.057803468,0.068298028,0.880539499,0.784879474,0.026549866,0.040674349,-0.01049456,0.095660025,0.026549866,0.040674349,0.01049456,0.84634169,0.18155588,0.027018729,0.001405819,0.166832113,0.001405819,0.001405819,0.166832113,0.011200894,0.040674349,0.026549866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
10:47.4,1,Adult Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.802272029,0.794642857,0.229381443,0.356,0.068774946,0.048169557,0.072680789,0.886319846,0.786340394,0.007939101,0.014255228,-0.024511232,0.099979451,0.007939101,0.014255228,0.024511232,0.662755008,0.508853178,0.014737488,0.00328345,0.411349877,0.00328345,0.00328345,0.411349877,0.026089058,0.014255228,0.007939101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
10:46.5,1,Adult Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}""}",0.800122812,0.799043062,0.215206186,0.339086294,0.064169481,0.048169557,0.067202337,0.886319846,0.783783784,0.016671773,0.029748186,-0.019032781,0.102536062,0.016671773,0.029748186,0.019032781,0.716783949,0.395120526,0.025790605,0.002549573,0.33298081,0.002549573,0.002549573,0.33298081,0.020198603,0.029748186,0.016671773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
10:45.6,1,Adult Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.804421247,0.814479638,0.231958763,0.36108325,0.067853853,0.048169557,0.071585099,0.886319846,0.788897005,0.007763392,0.011438327,-0.023415542,0.097422841,0.007763392,0.011438327,0.023415542,0.672899217,0.486106647,0.016272644,0.003136675,0.396159712,0.003136675,0.003136675,0.396159712,0.024908188,0.011438327,0.007763392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
10:44.6,1,Adult Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.799201719,0.821052632,0.201030928,0.322981366,0.058335892,0.040462428,0.061723886,0.886319846,0.782688093,0.007130071,0.012121212,-0.021261458,0.103631752,0.007130071,0.012121212,0.021261458,0.655539214,0.525461755,0.01228124,0.00284812,0.422297155,0.00284812,0.00284812,0.422297155,0.022407203,0.012121212,0.007130071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
10:43.6,1,Adult Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.797666564,0.812834225,0.195876289,0.315680166,0.057414799,0.046242775,0.059532505,0.888246628,0.780496713,0.027610691,0.050874947,-0.013289731,0.107749915,0.027610691,0.050874947,0.013289731,0.776765134,0.287390431,0.017500768,0.001780252,0.252617248,0.001780252,0.001780252,0.252617248,0.014032072,0.050874947,0.027610691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
10:42.8,1,Adult Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.798894688,0.776255708,0.219072165,0.341708543,0.067239791,0.05973025,0.068663258,0.886319846,0.782322863,0.041724111,0.075202732,-0.008933007,0.103996982,0.041724111,0.075202732,0.008933007,0.869901201,0.149555833,0.035922628,0.001196639,0.139375636,0.001196639,0.001196639,0.139375636,0.00954589,0.075202732,0.041724111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
10:41.8,1,Adult Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.803193123,0.819905213,0.222938144,0.350557244,0.064783543,0.04238921,0.069028488,0.888246628,0.787070855,0.002452029,0.004737516,-0.026639278,0.101175773,0.002452029,0.004737516,0.026639278,0.614082841,0.628444784,0.008596868,0.003568517,0.487625439,0.003568517,0.003568517,0.487625439,0.028212744,0.004737516,0.002452029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
10:40.8,1,Adult Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.800736874,0.812807882,0.212628866,0.337078652,0.062327295,0.048169557,0.065010957,0.886319846,0.784514244,0.019066417,0.032565087,-0.0168414,0.101805602,0.019066417,0.032565087,0.0168414,0.740945206,0.349627465,0.016579675,0.002256023,0.299828603,0.002256023,0.002256023,0.299828603,0.017852102,0.032565087,0.019066417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
10:39.8,1,Adult Dataset,LFR,ElasticNet,,['race'],{'c': 'LFR'},0.842186061,0.756862745,0.49742268,0.600311042,0.156585815,0.121387283,0.163257852,0.894026975,0.832359386,0.039064218,0.069056765,-0.041870569,0.061667589,0.039064218,0.069056765,0.041870569,0.743531055,0.344933737,0.052195272,0.005608854,0.296344746,0.005608854,0.005608854,0.296344746,0.04882825,0.069056765,0.039064218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
08:39.7,1,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,,['race'],{},0.815474363,0.863070539,0.268041237,0.409046214,0.073994473,0.034682081,0.081446311,0.892100193,0.800949598,-0.033294003,-0.061118224,-0.04676423,0.091150594,0.033294003,0.061118224,0.04676423,0.425827523,1.348368639,0,0.006264394,0.853720891,0.006264394,0.006264394,0.853720891,0.049657141,0.061118224,0.033294003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
08:39.0,1,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,,['race'],{},0.767270494,0.506838906,0.859536082,0.637667304,0.404052809,0.231213873,0.436815194,0.845857418,0.752373996,-0.100418904,-0.061758429,-0.205601321,0.093483422,0.100418904,0.061758429,0.205601321,0.529317378,0.889225712,0,0.027541728,0.636167069,0.027541728,0.027541728,0.636167069,0.311204985,0.061758429,0.100418904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
08:38.4,1,Adult Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['race'],{},0.816088425,0.849802372,0.277061856,0.417881438,0.077678846,0.036608863,0.085463842,0.89017341,0.802045289,-0.038106021,-0.070977379,-0.048854979,0.088128122,0.038106021,0.070977379,0.048854979,0.428354989,1.334512322,0,0.006544464,0.847803014,0.006544464,0.006544464,0.847803014,0.052042489,0.070977379,0.038106021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
08:37.8,1,Adult Dataset,No Bias Mitigation,ElasticNet,,['race'],{},0.816088425,0.849802372,0.277061856,0.417881438,0.077678846,0.036608863,0.085463842,0.89017341,0.802045289,-0.038106021,-0.070977379,-0.048854979,0.088128122,0.038106021,0.070977379,0.048854979,0.428354989,1.334512322,0,0.006544464,0.847803014,0.006544464,0.006544464,0.847803014,0.052042489,0.070977379,0.038106021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
08:37.2,1,Adult Dataset,FYP VAE,DecisionTreeRegressor,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.761129874,0.498704663,0.496134021,0.497416021,0.23702794,0.179190751,0.247991234,0.832369942,0.747626004,0.008505585,0.05390525,-0.068800483,0.084743938,0.008505585,0.05390525,0.068800483,0.722568892,0.383951083,0.235185754,0.009216304,0.324942512,0.009216304,0.009216304,0.324942512,0.087542762,0.05390525,0.008505585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
08:36.6,1,Adult Dataset,FYP VAE,DecisionTreeRegressor,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.795517347,0.579710145,0.515463918,0.545702592,0.211851397,0.142581888,0.224981738,0.857418112,0.783783784,-0.024587374,-0.016901408,-0.08239985,0.073634328,0.024587374,0.016901408,0.08239985,0.633748718,0.577912463,0.130181148,0.011038033,0.456102748,0.011038033,0.011038033,0.456102748,0.101039086,0.016901408,0.024587374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
08:36.0,1,Adult Dataset,FYP VAE,DecisionTreeRegressor,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}""}",0.776481425,0.532967033,0.5,0.515957447,0.223518575,0.177263969,0.23228634,0.83044316,0.766252739,0.009700698,0.033119932,-0.055022371,0.064190421,0.009700698,0.033119932,0.055022371,0.763126962,0.310397942,0.189745164,0.00737063,0.270330864,0.00737063,0.00737063,0.270330864,0.069218584,0.033119932,0.009700698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
08:35.3,1,Adult Dataset,FYP VAE,DecisionTreeRegressor,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.769419711,0.515683814,0.529639175,0.522568341,0.244703715,0.208092486,0.251643535,0.811175337,0.761504748,0.024556154,0.050405463,-0.04355105,0.049670589,0.024556154,0.050405463,0.04355105,0.826933564,0.20928699,0.171630335,0.005833966,0.190030921,0.005833966,0.005833966,0.190030921,0.056565189,0.050405463,0.024556154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
08:34.7,1,Adult Dataset,FYP VAE,DecisionTreeRegressor,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}""}",0.792754068,0.577099237,0.487113402,0.528301887,0.201105312,0.138728324,0.212929145,0.853564547,0.781227173,-0.022449254,-0.019035425,-0.074200822,0.072337374,0.022449254,0.019035425,0.074200822,0.651523414,0.534864256,0.162419404,0.009939717,0.428441945,0.009939717,0.009939717,0.428441945,0.090091715,0.019035425,0.022449254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
08:34.0,1,Adult Dataset,FYP VAE,DecisionTreeRegressor,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.783850169,0.54851752,0.524484536,0.536231884,0.22781701,0.144508671,0.243608473,0.840077071,0.773192111,-0.066980052,-0.093000427,-0.099099803,0.06688496,0.066980052,0.093000427,0.099099803,0.59320051,0.685770636,0.140313172,0.013275108,0.52222281,0.013275108,0.013275108,0.52222281,0.123116824,0.093000427,0.066980052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
08:33.4,1,Adult Dataset,FYP VAE,DecisionTreeRegressor,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.792447037,0.573964497,0.5,0.534435262,0.207552963,0.154142582,0.217677137,0.842003854,0.783053324,-0.014471448,-0.016559966,-0.063534555,0.05895053,0.014471448,0.016559966,0.063534555,0.708124814,0.412180424,0.141234265,0.008510896,0.34513491,0.008510896,0.008510896,0.34513491,0.078083285,0.016559966,0.014471448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
08:32.7,1,Adult Dataset,FYP VAE,DecisionTreeRegressor,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.805035309,0.610328638,0.50257732,0.551236749,0.196192815,0.107899807,0.212929145,0.87283237,0.792184076,-0.066390468,-0.085616731,-0.105029338,0.080648294,0.066390468,0.085616731,0.105029338,0.506740433,0.973396901,0.135093644,0.014069411,0.679756373,0.014069411,0.014069411,0.679756373,0.125260174,0.085616731,0.066390468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
08:32.1,1,Adult Dataset,FYP VAE,DecisionTreeRegressor,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.780779859,0.541333333,0.523195876,0.532110092,0.230273258,0.16955684,0.241782323,0.83044316,0.771365961,-0.02322212,-0.025352113,-0.072225483,0.059077199,0.02322212,0.025352113,0.072225483,0.701278894,0.4259662,0.171016273,0.009675106,0.354849619,0.009675106,0.009675106,0.354849619,0.090988969,0.025352113,0.02322212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21806E+18
